method,seed,task_id,episode,step,x,y,reward,done,z,vx,vy,speed,action_norm,action_torques,latency_ms
1. Dijkstra + Enhanced Sequence Attention,2,4,0,283,18.692071820629156,12.946129814129755,0.0,False,0.5983407248539833,0.13984845094868176,-0.432592627622733,0.4546360860141728,1.612581729888916,"[-0.9135763049125671, -0.3263123333454132, 0.8456006050109863, -0.30266129970550537, -0.7585968375205994, -0.06075412780046463, 0.4979757070541382, -0.15979373455047607]",3.288457985036075
1. Dijkstra + Enhanced Sequence Attention,2,4,0,284,18.69163722008288,12.865523980324026,0.0,False,0.6118947102064294,-0.07679981984697531,-0.9162434546784599,0.9194565136914562,1.6318292617797852,"[-1.0, -0.2613661587238312, 0.7937739491462708, -0.3290292024612427, 0.25195586681365967, 0.32246771454811096, 0.8288673758506775, -0.04157698154449463]",3.994000027887523
1. Dijkstra + Enhanced Sequence Attention,2,4,0,285,18.697958634317047,12.783457063894765,0.0,False,0.5822297480446744,0.13750868301358973,-0.8591710180259445,0.8701054396565222,1.2574323415756226,"[0.0383332222700119, -0.6962770223617554, 0.1775345802307129, 0.08769062161445618, 0.3011695146560669, 0.7394759654998779, 0.5974658727645874, -0.24731296300888062]",4.001250024884939
1. Dijkstra + Enhanced Sequence Attention,2,4,0,286,18.704815879033596,12.700174235345354,0.0,False,0.4667248196353115,-0.0802536040157368,-0.7754104000786861,0.7795523904829634,1.336751937866211,"[-0.46389541029930115, -0.7361993193626404, -0.018623441457748413, 0.6994248032569885, 0.24534988403320312, 0.6621847152709961, -0.1458168774843216, -0.1422249674797058]",4.401042009703815
1. Dijkstra + Enhanced Sequence Attention,2,4,0,287,18.695633017760237,12.65383125372752,0.0,False,0.48943725576780206,-0.17427065607620168,-0.3805799415480054,0.4185825527633862,1.4449399709701538,"[-0.019097797572612762, -0.5905596017837524, 0.5872573852539062, 0.7827834486961365, -0.15279045701026917, 0.33271393179893494, -0.7595425248146057, 0.2648714780807495]",4.847457981668413
1. Dijkstra + Enhanced Sequence Attention,2,4,0,288,18.669720879413756,12.614149777181199,0.0,False,0.5972464212571265,-0.3034023140676463,-0.35311722299125964,0.46555852194397823,1.9147695302963257,"[-0.5329758524894714, -0.785344123840332, 1.0, 0.7269214987754822, 0.16213218867778778, 0.4231017529964447, -1.0, -0.17831671237945557]",3.5849999403581023
1. Dijkstra + Enhanced Sequence Attention,2,4,0,289,18.63784728860413,12.579207328077908,0.0,False,0.6136801037472791,-0.29406847003462194,-0.35446491770829885,0.4605666541929131,1.8544178009033203,"[-1.0, -0.5019395351409912, 0.1729787290096283, 0.3730965852737427, 1.0, 0.3649178743362427, -0.8623892664909363, 0.3753916323184967]",5.164082976989448
1. Dijkstra + Enhanced Sequence Attention,2,4,0,290,18.624106766631016,12.537045138129889,0.0,False,0.5326065872257438,-0.061946044310304725,-0.5909289341232132,0.5941669105476096,1.9698668718338013,"[-0.9933570623397827, 0.30900582671165466, -0.6462200880050659, -1.0, 0.21999076008796692, 0.0758296474814415, 0.5713024735450745, 1.0]",4.2360000079497695
1. Dijkstra + Enhanced Sequence Attention,2,4,0,291,18.632709527110528,12.489149464080132,0.0,False,0.4202995929271038,0.2140989994934471,-0.06601937587927895,0.2240467352486632,2.0994224548339844,"[0.10341598838567734, 1.0, -0.8540359735488892, -0.9585105776786804, -0.21711143851280212, 0.3315163850784302, 1.0, 0.7692329287528992]",5.733290920034051
1. Dijkstra + Enhanced Sequence Attention,2,4,0,292,18.641730104064248,12.499653794534742,0.0,False,0.4562257283543861,0.29824223270497985,0.2791610236593736,0.40850863699486295,1.7969509363174438,"[0.35415026545524597, -0.11683091521263123, -0.2929695248603821, -0.6435276865959167, -0.7234824299812317, 0.6399701833724976, 0.9860954880714417, 0.8274231553077698]",4.034916055388749
1. Dijkstra + Enhanced Sequence Attention,2,4,0,293,18.66149630384389,12.560817083127798,0.0,False,0.5111410777215087,-0.08697738855148561,0.9501644824327293,0.9541371022006704,1.4343940019607544,"[0.46682053804397583, -0.22026431560516357, 0.3531746566295624, -0.42615342140197754, -1.0, 0.36143162846565247, -0.24029497802257538, 0.5443665981292725]",4.897791077382863
1. Dijkstra + Enhanced Sequence Attention,2,4,0,294,18.633479188731318,12.673081689411203,0.0,False,0.5577891364678419,-0.4675947914366959,0.958707024361684,1.0666602305978983,2.0859525203704834,"[0.7682293057441711, -0.2677525579929352, 0.9556860327720642, 1.0, -1.0, 0.4014979302883148, -0.3501378893852234, 0.7015680074691772]",4.687833017669618
1. Dijkstra + Enhanced Sequence Attention,2,4,0,295,18.569316723480686,12.75006703598359,0.0,False,0.5222929186054565,-0.7946790229000484,0.5925110446170294,0.9912537956701801,2.21842360496521,"[-1.0, -0.7920465469360352, 1.0, 0.5688133835792542, 0.709479033946991, 0.7910615801811218, -0.8812865614891052, 0.2543843686580658]",3.4348330227658153
1. Dijkstra + Enhanced Sequence Attention,2,4,0,296,18.432883967686713,12.73789816047562,0.0,False,0.5505917049015822,-1.9931554920156134,-0.7258000085167156,2.1211917564696656,2.1851532459259033,"[-1.0, -0.9479484558105469, 0.9328942894935608, 0.6001236438751221, 0.8032395839691162, 0.34329187870025635, -0.8774089217185974, 0.3360930383205414]",3.555290983058512
1. Dijkstra + Enhanced Sequence Attention,2,4,0,297,18.259713451207215,12.670011779428252,0.0,False,0.6200477201902007,-1.4044412575281418,-0.6750731954272571,1.5582615521893608,1.6825151443481445,"[-0.5656216740608215, -0.46019822359085083, -1.0, 0.09520632028579712, 0.9091545939445496, -0.1207594946026802, -0.5947687029838562, -0.30852562189102173]",4.208667087368667
1. Dijkstra + Enhanced Sequence Attention,2,4,0,298,18.11725694956729,12.623129533090948,0.0,False,0.5919091055570036,-1.5771809254984994,-0.0843553731131371,1.5794351840861847,1.7131202220916748,"[-0.5172344446182251, -0.09654584527015686, -0.6918398141860962, -1.0, 0.10766518115997314, -0.011474452912807465, 0.7103068232536316, 0.8142646551132202]",3.8324169581755996
1. Dijkstra + Enhanced Sequence Attention,2,4,0,299,17.96552413178137,12.630793636847566,0.0,False,0.49317838343241616,-1.4609680022058136,0.2894474025009455,1.489364731113165,2.3755297660827637,"[1.0, 0.29845669865608215, -0.8026745915412903, -1.0, -0.9790594577789307, 0.08029200881719589, 1.0, 0.9719953536987305]",3.3101249719038606
1. Dijkstra + Enhanced Sequence Attention,2,4,0,300,17.823113639992478,12.70256439621051,0.0,False,0.40194269404265315,-1.8013997994763065,1.524838197277892,2.3601213454886105,2.2823643684387207,"[0.9401970505714417, 1.0, -0.8618651032447815, -0.7588415741920471, -0.9521037340164185, 0.43664970993995667, 0.5831694006919861, 0.7545288801193237]",3.7941659102216363
1. Dijkstra + Enhanced Sequence Attention,2,4,0,301,17.62255506617387,12.86355293287073,0.0,False,0.5382824147915685,-1.9792586520903601,1.3325558372189967,2.3860364354261168,1.8236199617385864,"[0.9258021712303162, -0.17052686214447021, -0.3788676857948303, -0.247966468334198, -0.8812922239303589, -1.0, -0.15092001855373383, 0.6594843864440918]",3.746250062249601
1. Dijkstra + Enhanced Sequence Attention,2,4,0,302,17.43021174516033,12.979112194008492,0.0,False,0.6087663515807114,-1.895077103155143,1.111325099332489,2.196897972894794,1.7838042974472046,"[-0.27737563848495483, -0.5372499823570251, -0.43589407205581665, 0.8090041279792786, 0.38539808988571167, 0.883671760559082, 0.9466801285743713, 0.3824673295021057]",3.951124963350594
1. Dijkstra + Enhanced Sequence Attention,2,4,0,303,17.247048698905083,13.074371885817145,0.0,False,0.5859083897858978,-1.7791577920511605,0.7933810659911265,1.948039004971301,2.3467092514038086,"[-0.8475796580314636, -1.0, 0.7491478323936462, 1.0, 0.7652540802955627, 0.7326850891113281, -1.0, -0.3240203261375427]",4.034459008835256
1. Dijkstra + Enhanced Sequence Attention,2,4,0,304,17.08286493291124,13.09598203048517,0.0,False,0.5471892680335084,-1.4328321889005629,-0.7258801376014103,1.606209841743544,1.9115585088729858,"[-0.9499645233154297, -0.8789101839065552, 0.21906588971614838, -0.8703363537788391, 0.8420194983482361, 0.0057159289717674255, -0.6067525744438171, -0.3106234073638916]",3.3787080319598317
1. Dijkstra + Enhanced Sequence Attention,2,4,0,305,16.971493471926028,13.002566001119053,0.0,False,0.6135757512563577,-0.9112759023298169,-1.0551876842113892,1.3942183541606445,1.8214261531829834,"[-0.9120784401893616, -0.7586373090744019, -0.8159659504890442, -0.544842541217804, 0.637600839138031, 0.21637365221977234, -0.1730077713727951, -0.6813498735427856]",3.85945790912956
1. Dijkstra + Enhanced Sequence Attention,2,4,0,306,16.8760798418274,12.906219471025876,0.0,False,0.6817224128429752,-0.9344892653649134,-0.8191000694335221,1.2426564733780034,1.8844413757324219,"[0.8166359066963196, -0.3015543222427368, -0.7863158583641052, -0.6092815399169922, 0.5802015066146851, -0.06110686808824539, 0.7089267373085022, 0.9802185893058777]",3.7669159937649965
1. Dijkstra + Enhanced Sequence Attention,2,4,0,307,16.790920164371723,12.8286214778385,0.0,False,0.6389798254040314,-0.7425692110027906,-0.7922626739842005,1.0858587282505503,1.7113595008850098,"[0.5696922540664673, -0.21439367532730103, -1.0, -0.6455625295639038, -0.1371728628873825, 0.04365038126707077, 0.657275915145874, 0.8299115300178528]",3.5091249737888575
1. Dijkstra + Enhanced Sequence Attention,2,4,0,308,16.686656744834107,12.766477704292761,0.0,False,0.526153564790208,-1.3899103920322968,-0.2841452046679192,1.4186576032345322,2.1056995391845703,"[0.6441553235054016, -0.11122402548789978, -0.06492467224597931, -1.0, -1.0, -0.04947734624147415, 1.0, 1.0]",3.2654579263180494
1. Dijkstra + Enhanced Sequence Attention,2,4,0,309,16.514908194801293,12.782370195662466,0.0,False,0.49101034521582476,-1.893195009916951,0.36687134575262603,1.9284143563842255,1.5336602926254272,"[0.8403862118721008, 0.3603161871433258, -0.23719480633735657, 0.1724756956100464, -0.9969398379325867, 0.0843939408659935, -0.489380419254303, 0.4353429675102234]",3.0519580468535423
1. Dijkstra + Enhanced Sequence Attention,2,4,0,310,16.314114709631465,12.832182548459917,0.0,False,0.4238279162080901,-1.5355955840724773,0.5040586348906173,1.616208187465552,1.8327842950820923,"[0.8836694359779358, 0.47902438044548035, -0.6386961936950684, -0.30573201179504395, -0.8246449828147888, -0.8676012754440308, 0.29645442962646484, 0.5715774297714233]",3.7109169643372297
1. Dijkstra + Enhanced Sequence Attention,2,4,0,311,16.23494566686791,12.840056823374663,0.0,False,0.48253911844036224,-0.6241548197327323,-0.1835730091602665,0.6505907228724944,2.3711020946502686,"[-0.42212218046188354, -1.0, -0.6130551695823669, 0.9529713988304138, 0.7552269697189331, 0.7700302600860596, -0.9983150362968445, -1.0]",3.853208967484534
1. Dijkstra + Enhanced Sequence Attention,2,4,0,312,16.167077247922943,12.777046211650653,0.0,False,0.5399175325229781,-0.6567837628591388,-0.792082868769124,1.0289607291597356,2.14359974861145,"[-0.8959723711013794, -0.990092396736145, -0.048550933599472046, -0.14859887957572937, 0.8791903257369995, 0.8628624677658081, -0.7298582196235657, -0.858680248260498]",3.4967910032719374
1. Dijkstra + Enhanced Sequence Attention,2,4,0,313,16.119236020928824,12.723329233975312,0.0,False,0.5738732346206331,-0.3418668875887511,-0.38928951591495803,0.5180919764201355,1.9948124885559082,"[-0.8769338726997375, -0.7543821334838867, -0.4962407350540161, -0.8989405632019043, 1.0, 0.08786708861589432, -0.03542706370353699, -0.7601622343063354]",3.6606669891625643
1. Dijkstra + Enhanced Sequence Attention,2,4,0,314,16.069249806909628,12.707038851659751,0.0,False,0.5349599756068305,-0.6709306011370284,-0.0012285638648536006,0.6709317259686446,2.186537981033325,"[0.8419525027275085, -0.28403162956237793, -0.7193158864974976, -1.0, -0.6871574521064758, -0.04267527163028717, 0.9999841451644897, 1.0]",4.00066701695323
1. Dijkstra + Enhanced Sequence Attention,2,4,0,315,15.982538007032037,12.674142730919861,0.0,False,0.47074876530645043,-1.3754679009252868,-0.5157200589271679,1.468972132361828,1.9607254266738892,"[0.5122717022895813, -0.128592848777771, -0.40975791215896606, -0.7263020873069763, -0.9947485327720642, 0.420305997133255, 0.9924917817115784, 0.8478488922119141]",4.141249926760793
1. Dijkstra + Enhanced Sequence Attention,2,4,0,316,15.824010081723452,12.625285822729737,0.0,False,0.44699323726246076,-1.8124556857609146,-0.468022522245252,1.8719083028225165,1.9723141193389893,"[0.8914521932601929, 0.883377194404602, -0.7140020132064819, -0.7158410549163818, -0.8827648758888245, -0.45046839118003845, 0.20380735397338867, 0.5186716318130493]",3.4170839935541153
1. Dijkstra + Enhanced Sequence Attention,2,4,0,317,15.592698209954426,12.633568407382345,0.0,False,0.5244383405186018,-2.6270083587572173,0.2773219821762761,2.6416056478548167,2.2272942066192627,"[0.9892144799232483, 0.4255795180797577, -1.0, -0.8392696976661682, -0.9035826921463013, -0.6072096228599548, 0.5189490914344788, 0.8014547824859619]",3.5618330584838986
1. Dijkstra + Enhanced Sequence Attention,2,4,0,318,15.34506522612192,12.63781617615775,0.0,False,0.6539808746055599,-2.366164748266222,-0.05384101286133153,2.3667772329908208,1.5226085186004639,"[-0.01588166132569313, -0.9871678352355957, -0.6804326772689819, 0.5652164220809937, 0.1081555113196373, 0.1055598333477974, 0.05892358720302582, 0.7313094139099121]",3.124582930468023
1. Dijkstra + Enhanced Sequence Attention,2,4,0,319,15.114974542410401,12.630714671268093,0.0,False,0.6829672079883425,-2.224652634455683,-0.09578617336087727,2.2267137972801376,2.0363807678222656,"[-0.8440434336662292, -0.9599908590316772, -0.744998037815094, 0.4312107563018799, 0.8352932333946228, 0.648215115070343, 0.38985174894332886, -0.7085251808166504]",3.794666030444205
1. Dijkstra + Enhanced Sequence Attention,2,4,0,320,14.900780219838829,12.617608853869667,0.0,False,0.6115809536463822,-2.064704632373089,-0.17143026161261687,2.071809246417117,1.909633755683899,"[-0.9020503759384155, -0.494704008102417, -0.7380009293556213, -0.8214637637138367, 0.7558606266975403, 0.5596054792404175, 0.11958682537078857, -0.6855956315994263]",3.3567920327186584
1. Dijkstra + Enhanced Sequence Attention,2,4,0,321,14.75351126032388,12.56283195162821,0.0,False,0.5342580797564188,-1.0464743492413515,-0.49555351037710027,1.1578781651223833,1.749984622001648,"[-0.645378589630127, -0.4768894612789154, -0.8769095540046692, -0.9146537184715271, 0.39504075050354004, 0.4491085708141327, 0.5946942567825317, -0.3186383843421936]",3.938583889976144
1. Dijkstra + Enhanced Sequence Attention,2,4,0,322,14.642318365585568,12.567207054897349,0.0,False,0.511456730248049,-1.1963857194393965,0.19940370465793195,1.2128893713401194,1.4945731163024902,"[0.4330558478832245, -0.34875059127807617, -0.6175164580345154, -0.7049974203109741, -0.2743278741836548, 0.3589501678943634, 0.6143217086791992, 0.6817216873168945]",3.5711670061573386
1. Dijkstra + Enhanced Sequence Attention,2,4,0,323,14.523585272125144,12.58586183092067,0.0,False,0.42834694343832863,-1.0238449884661884,0.17074686784255527,1.0379850929976655,1.9378010034561157,"[0.8487454652786255, 0.4893553555011749, -0.1616191864013672, -0.873299241065979, -0.9205092191696167, 0.11177300661802292, 0.6569496989250183, 0.8456060290336609]",3.4109170082956553
1. Dijkstra + Enhanced Sequence Attention,2,4,0,324,14.362574738657637,12.589762268504137,0.0,False,0.42881480134689504,-2.323487474502484,0.26897620508088926,2.3390045410536615,2.061418056488037,"[0.9065762162208557, 0.15436992049217224, -0.5411921739578247, -0.9162268042564392, -0.9139171838760376, -0.25514286756515503, 0.8412463068962097, 0.8144543170928955]",3.651499981060624
1. Dijkstra + Enhanced Sequence Attention,2,4,0,325,14.117323171985726,12.624971059460593,0.0,False,0.5512709510154272,-2.181553731153367,0.30208256952709645,2.2023693061612692,1.6592366695404053,"[0.7058088183403015, -0.20227675139904022, -0.3799227476119995, 0.08060652017593384, -0.9021422863006592, -0.8135794997215271, 0.4585828185081482, 0.6140645742416382]",3.806666936725378
1. Dijkstra + Enhanced Sequence Attention,2,4,0,326,13.910476333225025,12.65051352417904,0.0,False,0.5933705205178391,-2.008398771775968,0.23291977169226932,2.0218598483862316,1.7999749183654785,"[-0.5560857057571411, -0.9184640645980835, -0.5434665083885193, 0.8896943926811218, 0.6875007748603821, 0.4092203974723816, 0.4186059236526489, -0.4299311637878418]",3.0862089479342103
1. Dijkstra + Enhanced Sequence Attention,2,4,0,327,13.721894074101376,12.667032853199043,0.0,False,0.5481093620421696,-1.7804214123475341,0.09013131068962911,1.7827013374966147,1.9163572788238525,"[-0.9618909358978271, -0.5792453289031982, -0.6353716850280762, -0.712256908416748, 0.6821975708007812, 0.7284489870071411, -0.0451837033033371, -0.7089327573776245]",3.095499938353896
1. Dijkstra + Enhanced Sequence Attention,2,4,0,328,13.602786221762967,12.63749503022909,0.0,False,0.5391051475045537,-0.8645641582055813,-0.20646105901755618,0.8888742051293739,2.0833473205566406,"[-0.7498236298561096, -0.7954891324043274, -0.8109405636787415, -0.8755683302879333, 0.601980984210968, 0.656968891620636, 0.47226810455322266, -0.8390625715255737]",3.0895000090822577
